kind	value	complex_id_a	complex_id_b
canonical_selected_sequence_sha256	3fa6b6da0811b000597f1747b7a4f654222c696764575e61cef1308e9a14b0bb	9DQE__KPT__laB__aaX__rs101__m1__alt.	9DQE__KPT__laC__aaX__rs102__m1__alt.
canonical_selected_sequence_sha256	3fa6b6da0811b000597f1747b7a4f654222c696764575e61cef1308e9a14b0bb	9DQE__KPT__laB__aaX__rs101__m1__alt.	9JO1__BER__laB__aaX__rs101__m1__alt.
canonical_selected_sequence_sha256	3fa6b6da0811b000597f1747b7a4f654222c696764575e61cef1308e9a14b0bb	9DQE__KPT__laB__aaX__rs101__m1__alt.	9JO1__BER__laC__aaX__rs102__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAV__V5Z__laK__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAV__V5Z__laP__aaC__rs101__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAV__V5Z__laT__aaD__rs101__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAW__V6T__laH__aaA__rs104__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAW__V6T__laN__aaB__rs104__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAW__V6T__laT__aaC__rs105__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAW__V6T__laY__aaD__rs104__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAX__V5Z__laDA__aaD__rs103__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAX__V5Z__laF__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAX__V5Z__laO__aaB__rs103__m1__alt.
canonical_selected_sequence_sha256	451fe1340e84ecf50c7e6b9da5fcbb722e75f0f459754c8e7a7e896ea00c017d	7OAV__V5Z__laE__aaA__rs101__m1__alt.	7OAX__V5Z__laW__aaC__rs103__m1__alt.
canonical_selected_sequence_sha256	47a54842048b0e5534be4005abc41c8458674751a47e1078f4cdee388e21b4d5	8FHV__2ZY__laH__aaA__rs107__m1__alt.	8FHX__2ZY__laH__aaA__rs107__m1__alt.
canonical_selected_sequence_sha256	47a54842048b0e5534be4005abc41c8458674751a47e1078f4cdee388e21b4d5	8FHV__2ZY__laH__aaA__rs107__m1__alt.	8FHZ__747__laH__aaA__rs107__m1__alt.
canonical_selected_sequence_sha256	47a54842048b0e5534be4005abc41c8458674751a47e1078f4cdee388e21b4d5	8FHV__2ZY__laH__aaA__rs107__m1__alt.	8FI0__X5R__laH__aaA__rs107__m1__alt.
canonical_selected_sequence_sha256	47e6a1462a3f4512c6472d8097ca0599d27d087ccf66e4da66be29cf37e7c9cf	5IHD__2OP__laG__aaA__rs103__m1__alt.	5IHD__2OP__laJ__aaB__rs103__m1__alt.
canonical_selected_sequence_sha256	47e6a1462a3f4512c6472d8097ca0599d27d087ccf66e4da66be29cf37e7c9cf	5IHD__2OP__laG__aaA__rs103__m1__alt.	5IHD__SIN__laM__aaD__rs101__m1__alt.
canonical_selected_sequence_sha256	4b413a46a00c26bb7ca8ee63c710aab5fe39c62f018465beb36f9bedc79c6861	6E81__TFX__laB__aaA__rs101__m1__altA	6E84__J0D__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	4e825da637359db9687daae24bdd16ac1e7ab81b547413ff531be165b41072a0	1AMD__BNR__laC__aaB__rs13__m1__alt.	258D__NGM__laK__aaC__rs28__m1__alt.
canonical_selected_sequence_sha256	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	7YC8__GTP__laB__aaN__rs501__m1__alt.	7YCG__GTP__laC__aaN__rs501__m1__alt.
canonical_selected_sequence_sha256	5041001965e82af44a7332f155e11a287d3da527e13f5dc0b125bc0ff9e744db	8EYU__X5R__laE__aaB__rs103__m1__alt.	8EYU__X5R__laI__aaA__rs104__m1__alt.
canonical_selected_sequence_sha256	5041001965e82af44a7332f155e11a287d3da527e13f5dc0b125bc0ff9e744db	8EYU__X5R__laE__aaB__rs103__m1__alt.	8EYV__747__laF__aaA__rs104__m1__alt.
canonical_selected_sequence_sha256	5041001965e82af44a7332f155e11a287d3da527e13f5dc0b125bc0ff9e744db	8EYU__X5R__laE__aaB__rs103__m1__alt.	8EYV__747__laI__aaB__rs103__m1__alt.
canonical_selected_sequence_sha256	5041001965e82af44a7332f155e11a287d3da527e13f5dc0b125bc0ff9e744db	8EYU__X5R__laE__aaB__rs103__m1__alt.	8EYW__TFX__laI__aaA__rs103__m1__alt.
canonical_selected_sequence_sha256	50e7573cf15cd9d7d0a3da3ec70f30bca78e0017c5caae4f38a2bb90276491a2	6QIR__J48__laE__aaA__rs101__m1__alt.	6QIR__J48__laF__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	50e7573cf15cd9d7d0a3da3ec70f30bca78e0017c5caae4f38a2bb90276491a2	6QIR__J48__laE__aaA__rs101__m1__alt.	6QIR__J48__laG__aaC__rs101__m1__alt.
canonical_selected_sequence_sha256	50e7573cf15cd9d7d0a3da3ec70f30bca78e0017c5caae4f38a2bb90276491a2	6QIR__J48__laE__aaA__rs101__m1__alt.	6QIR__J48__laH__aaD__rs101__m1__alt.
canonical_selected_sequence_sha256	522a3d2a073c50ef2e71e81b6a4a1b5a0a5410be47c3a1981f527a30a31964e1	224D__NGM__laC__aaA__rs14__m1__altA	224D__NGM__laD__aaB__rs13__m1__alt.
canonical_selected_sequence_sha256	522a3d2a073c50ef2e71e81b6a4a1b5a0a5410be47c3a1981f527a30a31964e1	224D__NGM__laC__aaA__rs14__m1__altA	245D__NGM__laC__aaA__rs14__m1__altA
canonical_selected_sequence_sha256	522a3d2a073c50ef2e71e81b6a4a1b5a0a5410be47c3a1981f527a30a31964e1	224D__NGM__laC__aaA__rs14__m1__altA	245D__NGM__laD__aaB__rs13__m1__alt.
canonical_selected_sequence_sha256	525a81e1b055961bedf6bc17de972ef8f8aa43b2d205c5caa361464885be6f01	8TB4__DAP__laE__aaA__rs101__m1__alt.	8TBD__HT1__laI__aaC__rs101__m1__alt.
canonical_selected_sequence_sha256	54445d13d7a2e2ff3913d6717a97a7d8cae81772820a4f498d65d38245582e48	8ZW3__BER__laB__aaX__rs101__m1__alt.	8ZW3__BER__laC__aaX__rs102__m1__alt.
canonical_selected_sequence_sha256	5494b1ad82b629263b833bf41f113f99d629d8bc31a6db649cfc3b50be1b1d4a	6VA2__QSV__laC__aaA__rs101__m1__alt.	6VA3__MQC__laC__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	5494b1ad82b629263b833bf41f113f99d629d8bc31a6db649cfc3b50be1b1d4a	6VA2__QSV__laC__aaA__rs101__m1__alt.	6VA4__QSY__laC__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3EQW__NCI__laF__aaA__rs29__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3ERU__NCJ__laF__aaA__rs29__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3ES0__NCK__laF__aaA__rs29__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3ET8__NCL__laF__aaA__rs29__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3EUI__NC5__laH__aaA__rs57__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3EUI__NCI__laN__aaC__rs58__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3EUM__NCQ__laF__aaA__rs29__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3NYP__RNR__laF__aaA__rs17__m1__alt.
canonical_selected_sequence_sha256	54b1d5bda98e0432cdd702ff812df549661a21bf2c62a73d6c203175c3231716	3EM2__NCE__laF__aaA__rs29__m1__alt.	3NZ7__SNS__laF__aaA__rs17__m1__alt.
canonical_selected_sequence_sha256	5663e5c7723749a5620dce664e9c59234a6b88327e05c331dc2dd4585bb1bd4a	7YVW__B2R__laC__aaA__rs101__m1__alt.	7YVW__B2R__laD__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	5663e5c7723749a5620dce664e9c59234a6b88327e05c331dc2dd4585bb1bd4a	7YVW__B2R__laC__aaA__rs101__m1__alt.	8ZD2__A1L1S__laC__aa1__rs101__m1__alt.
canonical_selected_sequence_sha256	5663e5c7723749a5620dce664e9c59234a6b88327e05c331dc2dd4585bb1bd4a	7YVW__B2R__laC__aaA__rs101__m1__alt.	8ZD2__A1L1S__laD__aa2__rs101__m1__alt.
canonical_selected_sequence_sha256	5663e5c7723749a5620dce664e9c59234a6b88327e05c331dc2dd4585bb1bd4a	7YVW__B2R__laC__aaA__rs101__m1__alt.	8ZD7__A1L1R__laC__aa2__rs101__m1__alt.
canonical_selected_sequence_sha256	5663e5c7723749a5620dce664e9c59234a6b88327e05c331dc2dd4585bb1bd4a	7YVW__B2R__laC__aaA__rs101__m1__alt.	8ZD8__A1L1S__laC__aa1__rs101__m1__alt.
canonical_selected_sequence_sha256	575bd4389811070edc0f28632a78277a2aab99f3ab710b1fbd751325ab70b16b	9MQS__5GP__laJ__aaA__rs409__m1__alt.	9MQT__A1BNU__laB__aaA__rs401__m1__alt.
canonical_selected_sequence_sha256	575bd4389811070edc0f28632a78277a2aab99f3ab710b1fbd751325ab70b16b	9MQS__5GP__laJ__aaA__rs409__m1__alt.	9MQU__A1BNU__laB__aaA__rs401__m1__alt.
canonical_selected_sequence_sha256	596cd6f711f0c7c1a82036e8d10d790adfeb725519b8e0e0592b585ecfae7099	6LAX__SAM__laF__aaA__rs101__m1__alt.	6LAX__SAM__laG__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	5cfc3a88e433d1f7fdc272b4c9b31f4893782f63c8b6c11590a40a5c095dc57f	9BUN__FH8__laH__aaA__rs104__m1__alt.	9BUN__FH8__laS__aaC__rs106__m1__alt.
canonical_selected_sequence_sha256	5f2076f9f1743f36dd164df3a2967abe10eba424d71b5b88e514b2dbbd6a6563	5DDP__GLN__laP__aaB__rs101__m1__alt.	5DDQ__GLN__laP__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	5f2076f9f1743f36dd164df3a2967abe10eba424d71b5b88e514b2dbbd6a6563	5DDP__GLN__laP__aaB__rs101__m1__alt.	5DDR__GLN__laS__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	6066633c6429acf91ef0663f02e69d55bea19d76836720dd587b77532b7a95aa	8HZE__NI4__laT__aaB__rs109__m1__alt.	8HZF__NJL__laG__aaA__rs105__m1__alt.
canonical_selected_sequence_sha256	6066633c6429acf91ef0663f02e69d55bea19d76836720dd587b77532b7a95aa	8HZE__NI4__laT__aaB__rs109__m1__alt.	8HZF__NJL__laL__aaB__rs105__m1__alt.
canonical_selected_sequence_sha256	6066633c6429acf91ef0663f02e69d55bea19d76836720dd587b77532b7a95aa	8HZE__NI4__laT__aaB__rs109__m1__alt.	8HZJ__O00__laI__aaA__rs107__m1__alt.
canonical_selected_sequence_sha256	6066633c6429acf91ef0663f02e69d55bea19d76836720dd587b77532b7a95aa	8HZE__NI4__laT__aaB__rs109__m1__alt.	8HZJ__O00__laN__aaB__rs105__m1__alt.
canonical_selected_sequence_sha256	6066633c6429acf91ef0663f02e69d55bea19d76836720dd587b77532b7a95aa	8HZE__NI4__laT__aaB__rs109__m1__alt.	8HZM__NI4__laN__aaA__rs112__m1__alt.
canonical_selected_sequence_sha256	6066633c6429acf91ef0663f02e69d55bea19d76836720dd587b77532b7a95aa	8HZE__NI4__laT__aaB__rs109__m1__alt.	8HZM__NI4__laX__aaB__rs110__m1__alt.
canonical_selected_sequence_sha256	6231ee6ab66c96ddef859c731303afab968fe7c945be8e6d48b33759e19930ee	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laD__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	6231ee6ab66c96ddef859c731303afab968fe7c945be8e6d48b33759e19930ee	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laE__aaA__rs103__m1__alt.
canonical_selected_sequence_sha256	6231ee6ab66c96ddef859c731303afab968fe7c945be8e6d48b33759e19930ee	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laI__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	63b0597636db529385dd763763dae6c6d841c691bebdb2acea5b82c9333728cc	6N5T__2BA__laB__aaA__rs201__m1__alt.	6N5T__2BA__laC__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	677b17a406862617f18f416fc61029313d03bb2f126794e6fac7a77fb859865b	9MP1__A1BNK__laC__aaA__rs101__m1__alt.	9MP1__A1BNK__laK__aaB__rs101__m1__alt.
canonical_selected_sequence_sha256	6a78f858801078234e978433a70b66ebf39be2779cbac2c75f0fd4c4521935e5	8SYK__TAC__laCA__aaB__rs202__m1__alt.	8SYK__TAC__laF__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	6a78f858801078234e978433a70b66ebf39be2779cbac2c75f0fd4c4521935e5	8SYK__TAC__laCA__aaB__rs202__m1__alt.	8SYK__TAC__laIB__aaD__rs202__m1__alt.
canonical_selected_sequence_sha256	6ad97b64f1de92f5d592866750f7eab9cedc93946d2a3485b053af9766657743	378D__DMY__laE__aaA__rs34__m1__alt.	378D__DMY__laH__aaC__rs36__m1__alt.
canonical_selected_sequence_sha256	6ad97b64f1de92f5d592866750f7eab9cedc93946d2a3485b053af9766657743	378D__DMY__laE__aaA__rs34__m1__alt.	378D__DMY__laI__aaD__rs35__m1__alt.
canonical_selected_sequence_sha256	6b3b899417810af16de61b8a4b43d36b32486be3c09ec2ebd90714f1d8c66477	8K7W__2ZY__laB__aaA__rs101__m1__alt.	9VMZ__A1EST__laC__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	6c289f7d9ec88abf9bde804719c3e4c07993ea08da2ba2bdea7b9502624bf958	7MSV__BER__laC__aaX__rs102__m1__alt.	7MSV__BER__laD__aaX__rs103__m1__alt.
canonical_selected_sequence_sha256	6c289f7d9ec88abf9bde804719c3e4c07993ea08da2ba2bdea7b9502624bf958	7MSV__BER__laC__aaX__rs102__m1__alt.	7MSV__DGP__laB__aaX__rs101__m1__alt.
canonical_selected_sequence_sha256	6c3bb735376170fcadbb9af3e78ad90692fe43595bbecaef7c253af88c42fcf0	9CJW__A1AAQ__laK__aaC__rs101__m1__alt.	9CKM__A1AY9__laM__aaC__rs101__m1__alt.
canonical_selected_sequence_sha256	6f4ea2bf71b72b649afac4484da8ceefb826128e9c839dc95b38c44fc173d664	9HRG__GTP__laG__aaA__rs103__m1__alt.	9HRG__GTP__laM__aaB__rs103__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	1D36__MAR__laB__aaA__rs7__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	1DL8__DA7__laB__aaA__rs3014__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	1DL8__DA7__laC__aaA__rs3015__m1__altA
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	1KCI__DRC__laB__aaA__rs3014__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	1KCI__DRC__laC__aaA__rs3015__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	1M69__DAX__laB__aaA__rs2000__m1__altC
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	1M69__DAX__laC__aaA__rs3000__m1__altD
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	215D__DMM__laB__aaA__rs7__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	288D__DM8__laB__aaA__rs7__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	2ET0__NPM__laJ__aaA__rs10__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	386D__AQS__laB__aaA__rs7__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	3FX8__5PM__laG__aaC__rs211__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	3I1D__NPM__laF__aaA__rs203__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	3I1D__NPM__laN__aaB__rs8__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	452D__9AD__laB__aaA__rs3013__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	452D__9AD__laC__aaA__rs3015__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	465D__9AD__laB__aaA__rs3014__m1__alt.
canonical_selected_sequence_sha256	6f8927cd06acb8b7f5440001e785195a963b454bd93ae5d13bc21dad866de82e	1D11__DM1__laB__aaA__rs7__m1__alt.	465D__9AD__laC__aaA__rs3015__m1__altA
canonical_selected_sequence_sha256	6fbe15d60f8529929e72a25290286d732f692f34e4a1c7deb9401513eea13f0d	9MOZ__A1BNI__laJA__aaG__rs103__m1__alt.	9MOZ__A1BNI__laV__aaD__rs103__m1__alt.
canonical_selected_sequence_sha256	7070267c849290a1e64bd24c473ba8752be38d56746a5bb3065117c2473dae45	4W90__2BA__laC__aaC__rs201__m1__alt.	4W90__2BA__laD__aaC__rs202__m1__alt.
canonical_selected_sequence_sha256	7070267c849290a1e64bd24c473ba8752be38d56746a5bb3065117c2473dae45	4W90__2BA__laC__aaC__rs201__m1__alt.	4W92__2BA__laJ__aaC__rs208__m1__alt.
canonical_selected_sequence_sha256	7070267c849290a1e64bd24c473ba8752be38d56746a5bb3065117c2473dae45	4W90__2BA__laC__aaC__rs201__m1__alt.	4W92__2BA__laK__aaC__rs209__m1__alt.
canonical_selected_sequence_sha256	7332846c2569b58c25b02edb8fb9dee7356bf41fd970f1895ace4821d2b1be87	9IF0__B2R__laC__aaAAA__rs101__m1__alt.	9IF0__B2R__laD__aaBBB__rs101__m1__alt.
canonical_selected_sequence_sha256	733c18d5fc1e444109e06af86dd74df6b5956f188063063db9cdfa03012226a1	1AW4__AMP__laB__aaA__rs28__m1__alt.	1AW4__AMP__laC__aaA__rs29__m1__alt.
canonical_selected_sequence_sha256	73a7b4cbd591bd43bffb656659e25c3ba60d27dcee12c89d221124a5fd8a619b	6WTR__2BA__laB__aaA__rs201__m1__alt.	6WTR__2BA__laC__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	78d75f6aeedd6915a23d7891c14aca425b2205483d00c4814eacf459ad0c3464	6M5J__F1R__laG__aaA__rs103__m1__alt.	6M5J__F1R__laJ__aaB__rs103__m1__alt.
canonical_selected_sequence_sha256	78d75f6aeedd6915a23d7891c14aca425b2205483d00c4814eacf459ad0c3464	6M5J__F1R__laG__aaA__rs103__m1__alt.	6M5J__F1R__laK__aaC__rs101__m1__alt.
canonical_selected_sequence_sha256	78d75f6aeedd6915a23d7891c14aca425b2205483d00c4814eacf459ad0c3464	6M5J__F1R__laG__aaA__rs103__m1__alt.	6M5J__F1R__laL__aaD__rs101__m1__alt.
canonical_selected_sequence_sha256	78ebb47dc7b23f0e3b1fed82c11ac61b000de25992e427a72a48a67aa7972f4c	4QK9__2BA__laB__aaA__rs201__m1__alt.	4QK9__2BA__laC__aaA__rs202__m1__alt.
canonical_selected_sequence_sha256	7b50e90fa4851c37d510e8b005b94e45cfada2862f148145e8f7330e49d10ece	6E8T__HZG__laE__aaD__rs101__m1__alt.	6E8T__HZG__laG__aaC__rs101__m1__alt.
canonical_selected_sequence_sha256	7b50e90fa4851c37d510e8b005b94e45cfada2862f148145e8f7330e49d10ece	6E8T__HZG__laE__aaD__rs101__m1__alt.	6E8T__HZG__laL__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	7b61bb90bb7546e7c40afba079a1a4ddd953e0a775579310426b2cdc8189f1fa	6N5S__2BA__laC__aaA__rs202__m1__alt.	6N5S__2BA__laD__aaA__rs203__m1__alt.
canonical_selected_sequence_sha256	7be9194447cfb8106edf2a2149b82e7bb400b4cb805955959fdf560a5dd3ace0	258D__NGM__laE__aaA__rs26__m1__alt.	258D__NGM__laL__aaD__rs27__m1__alt.
canonical_selected_sequence_sha256	7c5cc0eab0cb48ed40aab27be429b9400d6f7d9fd4bbaeaf8d3e3273bb1f9b86	8Y2R__KPT__laB__aaX__rs101__m1__alt.	8Y2R__KPT__laC__aaX__rs102__m1__alt.
canonical_selected_sequence_sha256	7d36eb057f2fd589dc1f205025ebdae743b7d21413caa817a378a2cb68afa6f1	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laD__aaB__rs102__m1__alt.
canonical_selected_sequence_sha256	7d36eb057f2fd589dc1f205025ebdae743b7d21413caa817a378a2cb68afa6f1	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laE__aaB__rs103__m1__alt.
canonical_selected_sequence_sha256	7d36eb057f2fd589dc1f205025ebdae743b7d21413caa817a378a2cb68afa6f1	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laF__aaC__rs101__m1__alt.
canonical_selected_sequence_sha256	7d36eb057f2fd589dc1f205025ebdae743b7d21413caa817a378a2cb68afa6f1	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laG__aaC__rs102__m1__alt.
canonical_selected_sequence_sha256	7d36eb057f2fd589dc1f205025ebdae743b7d21413caa817a378a2cb68afa6f1	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laH__aaC__rs103__m1__alt.
canonical_selected_sequence_sha256	7f5d419fe0e73d2318a14fa3cd2018a36a41f6e149910a763b0854d7a282c56b	6JWD__BER__laB__aaA__rs101__m1__alt.	6JWE__LOC__laB__aaA__rs101__m1__alt.
canonical_selected_sequence_sha256	82813002081aa1a4b83c2c9b4a4ec5fe9fd3cfa4ecb493a9bbe171b7636b4d99	6OZK__TLA__laS__aaD__rs101__m1__alt.	6OZL__TLA__laN__aaD__rs101__m1__alt.
canonical_selected_sequence_sha256	84c3cc19e37ec1d15350f8783bcab6671c9c97b24dcc677f6264e397c92b8adb	37CM__N3D__laD__aaA__rs102__m1__alt.	37CM__N3D__laQ__aaB__rs102__m1__alt.
canonical_selected_sequence_sha256	84c3cc19e37ec1d15350f8783bcab6671c9c97b24dcc677f6264e397c92b8adb	37CM__N3D__laD__aaA__rs102__m1__alt.	9E5H__N3D__laD__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	84c3cc19e37ec1d15350f8783bcab6671c9c97b24dcc677f6264e397c92b8adb	37CM__N3D__laD__aaA__rs102__m1__alt.	9E5H__N3D__laQ__aaB__rs102__m1__alt.
canonical_selected_sequence_sha256	84c3cc19e37ec1d15350f8783bcab6671c9c97b24dcc677f6264e397c92b8adb	37CM__N3D__laD__aaA__rs102__m1__alt.	9E5I__N3D__laD__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	84c3cc19e37ec1d15350f8783bcab6671c9c97b24dcc677f6264e397c92b8adb	37CM__N3D__laD__aaA__rs102__m1__alt.	9E5I__N3D__laQ__aaB__rs102__m1__alt.
canonical_selected_sequence_sha256	84c3cc19e37ec1d15350f8783bcab6671c9c97b24dcc677f6264e397c92b8adb	37CM__N3D__laD__aaA__rs102__m1__alt.	9E5J__N3D__laD__aaA__rs102__m1__alt.
canonical_selected_sequence_sha256	84c3cc19e37ec1d15350f8783bcab6671c9c97b24dcc677f6264e397c92b8adb	37CM__N3D__laD__aaA__rs102__m1__alt.	9E5K__N3D__laFA__aaC__rs102__m1__alt.
canonical_selected_sequence_sha256	84c3cc19e37ec1d15350f8783bcab6671c9c97b24dcc677f6264e397c92b8adb	37CM__N3D__laD__aaA__rs102__m1__alt.	9E5K__N3D__laS__aaB__rs102__m1__alt.
