method	repeat	complex_name	native_rank	formal_rmsd_A	slot_status	source_rank_field	source_value_field
AutoDock-GPU	1	1o9m	3	8.41683731	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1o9m	4	7.58405125	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1o9m	5	8.577971	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1o9m	6	10.9062349	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1o9m	7	8.50412893	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1o9m	8	2.0188558	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1o9m	9	6.06210995	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1o9m	10	2.12853537	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	1	7.09199378	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	2	7.08212518	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	3	7.08341781	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	4	6.05053916	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	5	3.31432197	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	6	7.08471086	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	7	3.37776207	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	8	6.06514312	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	9	6.06073709	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1p96	10	7.08904482	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	1	8.45849619	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	2	4.61976309	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	3	5.03997621	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	4	5.67809732	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	5	8.91357219	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	6	5.6946005	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	7	7.71227807	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	8	5.16796909	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	9	5.45628817	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1pbr	10	7.84563319	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	1	0.58676581	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	2	0.58871351	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	3	0.59398114	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	4	0.50016945	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	5	0.59832279	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	6	0.62161316	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	7	0.49729935	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	8	0.49116897	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	9	0.50351465	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1q8n	10	0.4995317	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	1	8.1673299	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	2	6.8608599	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	3	6.79731258	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	4	8.11310407	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	5	9.100951	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	6	8.62249285	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	7	7.86003813	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	8	9.34950431	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	9	9.10807408	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qd3	10	8.20824364	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	1	1.04990329	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	2	12.81370671	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	3	1.08993789	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	4	12.87246329	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	5	12.81396549	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	6	12.81582093	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	7	12.814622	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	8	0.90341455	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	9	12.84964872	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv4	10	12.89598341	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	1	0.86294204	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	2	12.87678174	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	3	13.02193245	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	4	12.86352808	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	5	6.08420561	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	6	0.85023806	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	7	12.85157088	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	8	12.91321479	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	9	12.84297355	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1qv8	10	12.86691257	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	1	5.28854122	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	2	5.28493448	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	3	4.98921612	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	4	5.27833071	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	5	4.3970816	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	6	5.76246345	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	7	5.06761908	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	8	5.71385996	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	9	7.15140708	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1r4e	10	4.96256664	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	1	6.48619969	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	2	5.50122109	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	3	3.61411175	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	4	5.65012277	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	5	7.67543186	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	6	8.56116591	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	7	6.89368707	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	8	5.54854785	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	9	7.66411105	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1tob	10	5.77687069	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	1	0.69547487	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	2	2.42748986	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	3	2.42791388	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	4	3.41750064	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	5	2.42537059	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	6	2.42827468	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	7	3.07643633	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	8	2.9940989	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	9	3.450032	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1u8d	10	3.44921385	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	1	3.82605582	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	2	3.65631591	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	3	4.97749966	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	4	3.73570442	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	5	3.89255083	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	6	6.52628253	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	7	3.79245305	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	8	5.67645454	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	9	6.67745137	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uts	10	7.51155225	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	1	7.55057953	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	2	5.30950124	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	3	5.44408057	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	4	5.28386563	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	5	7.55005381	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	6	6.38089709	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	7	5.90019659	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	8	6.84274624	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	9	7.4411488	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uud	10	5.80401137	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	1	7.33625394	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	2	5.79285055	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	3	6.10332963	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	4	7.30967171	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	5	5.72226386	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	6	5.56080135	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	7	7.54440604	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	8	7.29502612	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	9	3.18621056	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1uui	10	6.33537291	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	1	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	2	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	3	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	4	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	5	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	6	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	7	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	8	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	9	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xbp	10	Inf	MISSING_NATIVE_SLOT	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	1	3.74056729	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	2	3.51151036	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	3	3.69299093	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	4	2.42992084	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	5	3.84211891	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	6	3.38015889	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	7	3.07983972	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	8	2.96519519	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	9	3.68273697	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1xpf	10	2.7022613	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	1	2.82511533	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	2	2.89473503	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	3	2.80903994	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	4	3.13688729	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	5	3.22625233	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	6	2.80806805	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	7	2.89608251	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	8	2.90614368	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	9	2.8446413	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y26	10	2.89649507	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	1	2.90745768	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	2	3.39374589	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	3	3.80441581	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	4	0.81112772	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	5	3.47696975	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	6	3.72528413	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	7	2.8544358	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	8	0.81923207	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	9	3.89283086	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1y27	10	3.17328068	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	1	1.01401268	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	2	0.999535	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	3	1.04515728	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	4	0.92750508	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	5	0.9901391	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	6	0.93737319	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	7	1.03128604	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	8	0.91623168	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	9	1.0245175	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1ykv	10	0.92731843	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	1	6.16548861	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	2	9.41170747	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	3	6.18018532	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	4	8.85244277	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	5	5.35162414	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	6	5.39432873	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	7	5.5107958	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	8	5.66490528	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	9	10.13864393	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1yrj	10	9.21892714	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	1	9.58068752	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	2	5.62549539	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	3	9.1745579	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	4	8.82013842	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	5	5.84730698	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	6	8.22619216	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	7	8.14488082	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	8	5.63600376	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	9	9.15953159	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	1zz5	10	5.15099956	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	1	7.16871163	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	2	6.52820808	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	3	2.64192263	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	4	4.42508399	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	5	5.89811869	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	6	7.06543366	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	7	3.7072873	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	8	6.58427966	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	9	2.87290219	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2au4	10	5.79065535	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	1	3.51253192	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	2	3.06048312	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	3	3.72138187	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	4	1.69988157	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	5	1.06463353	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	6	1.26315949	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	7	2.12102342	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	8	3.58286876	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	9	1.0200004	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2b57	10	3.75566204	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	1	4.88828518	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	2	9.98384437	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	3	10.0776986	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	4	8.99026728	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	5	6.70959834	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	6	9.9132994	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	7	9.16022168	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	8	8.75497179	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	9	8.7342145	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2be0	10	9.59519754	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	1	8.72957029	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	2	5.91467226	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	3	8.33352307	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	4	8.55644658	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	5	8.33994279	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	6	8.61446107	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	7	8.50362514	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	8	8.3819679	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	9	8.51409265	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2bee	10	8.12943188	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	1	7.79097141	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	2	9.4473121	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	3	5.15017726	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	4	7.36625421	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	5	5.23270789	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	6	7.40311242	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	7	11.15745129	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	8	8.43092917	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	9	10.22310343	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2d55	10	7.67253146	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	1	9.32608561	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	2	6.71920643	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	3	7.45281858	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	4	4.05902082	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	5	5.30401258	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	6	7.82057028	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	7	7.88990707	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	8	6.71780206	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	9	4.36829803	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esi	10	3.4759373	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esj	1	9.1494952	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esj	2	7.64776378	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esj	3	7.83715794	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esj	4	8.4896257	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esj	5	8.49777001	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esj	6	9.06555186	FORMAL_VALID	recovery_score_rank	recovery_rmsd
AutoDock-GPU	1	2esj	7	8.3966956	FORMAL_VALID	recovery_score_rank	recovery_rmsd
